date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:39:27	60869/60869	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2008:53:54%20GMT		C:/My%20Web%20Sites/storin/www.storin.in/index.html	(from )
00:39:28	157/157	---M-Z	200	added ('OK')	text/plain	etag:%22119-5d9565ff9264a-gzip%22	robots.txt		(from )
00:39:28	4622/4622	---M--	200	added ('OK')	image/png	etag:%22120e-5ca8ae4e69573%22	imgs/urolime-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/urolime-logo.png	(from )
00:39:28	136643/136643	---M-Z	200	added ('OK')	text/css	etag:%22215c3-5bd46793533c4-gzip%22	css/bootstrap.min.css	C:/My%20Web%20Sites/storin/www.storin.in/css/bootstrap.min.css	(from )
00:39:28	58803/58803	---MCZ	200	added ('OK')	text/css	etag:W/%2212112-5cac6c9b9b27c-gzip%22	css/style.css	C:/My%20Web%20Sites/storin/www.storin.in/css/style.css	(from )
00:39:28	23388/23388	---M-Z	200	added ('OK')	text/css	etag:%225b5c-5b9f192efcfc0-gzip%22	css/bootstrap-theme.min.css	C:/My%20Web%20Sites/storin/www.storin.in/css/bootstrap-theme.min.css	(from )
00:39:29	1627/1627	---M--	200	added ('OK')	image/png	etag:%2265b-5bd449d640dfc%22	images/fav.png	C:/My%20Web%20Sites/storin/www.storin.in/images/fav.png	(from )
00:39:29	95992/95992	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/My%20Web%20Sites/storin/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from )
00:39:29	36816/36816	---M-Z	200	added ('OK')	application/javascript	etag:%228fd0-5b9f181c547c0-gzip%22	js/bootstrap.min.js	C:/My%20Web%20Sites/storin/www.storin.in/js/bootstrap.min.js	(from )
00:39:29	19359/19359	---M-Z	200	added ('OK')	application/javascript	etag:%224b9f-5b9f181c547c0-gzip%22	js/jquery.bxslider.min.js	C:/My%20Web%20Sites/storin/www.storin.in/js/jquery.bxslider.min.js	(from )
00:39:30	856/856	---MCZ	200	added ('OK')	application/javascript	etag:W/%223af-5b9f181c547c0-gzip%22	js/validation.js	C:/My%20Web%20Sites/storin/www.storin.in/js/validation.js	(from )
00:39:30	2814/2814	---MCZ	200	added ('OK')	text/css	etag:W/%22ef3-5b9f192efcfc0-gzip%22	css/jquery.bxslider.css	C:/My%20Web%20Sites/storin/www.storin.in/css/jquery.bxslider.css	(from )
00:39:30	27292/27292	---M-Z	200	added ('OK')	text/css	etag:%226a9c-5bd41899bece6-gzip%22	css/font-awesome.min.css	C:/My%20Web%20Sites/storin/www.storin.in/css/font-awesome.min.css	(from )
00:39:30	1705/1705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22da7-5b9f181c547c0-gzip%22	js/scrollIt.js	C:/My%20Web%20Sites/storin/www.storin.in/js/scrollIt.js	(from )
00:39:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jun%202022%2019:09:31%20GMT	http://snid.snitcher.com/8415024.js	C:/My%20Web%20Sites/storin/snid.snitcher.com/8415024.c.delayed	(from )
00:39:32	27257/27257	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2014%20Jun%202022%2019:09:32%20GMT	https://snid.snitcher.com/8415024.js	C:/My%20Web%20Sites/storin/snid.snitcher.com/8415024.js	(from )
00:39:32	4255/4255	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d89453438fbf10dcf4c13265c40d5160%22	https://certify-js.alexametrics.com/atrk.js	C:/My%20Web%20Sites/storin/certify-js.alexametrics.com/atrk.js	(from )
00:39:32	43/43	---M--	200	added ('OK')	image/gif	etag:%22221d8352905f2c38b3cb2bd191d630b0%22	https://certify.alexametrics.com/atrk.gif?account=8EBhw1ah9W20em	C:/My%20Web%20Sites/storin/certify.alexametrics.com/atrk06f5.gif	(from )
00:39:32	1438/1438	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2020:28:54%20GMT	POST	C:/My%20Web%20Sites/storin/www.storin.in/POST	(from )
00:39:33	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a3b62d-302c%22	cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/My%20Web%20Sites/storin/www.storin.in/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from )
00:39:33	14182/14182	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:04:59%20GMT	about.html	C:/My%20Web%20Sites/storin/www.storin.in/about.html	(from )
00:39:33	17261/17261	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2018:19:24%20GMT	why-us.html	C:/My%20Web%20Sites/storin/www.storin.in/why-us.html	(from )
00:39:34	55362/55362	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2008:36:41%20GMT	devops-consulting-services.html	C:/My%20Web%20Sites/storin/www.storin.in/devops-consulting-services.html	(from )
00:39:34	29144/29144	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:05:00%20GMT	docker-consulting.html	C:/My%20Web%20Sites/storin/www.storin.in/docker-consulting.html	(from )
00:39:34	30899/30899	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:14:37%20GMT	kubernetes-consulting.html	C:/My%20Web%20Sites/storin/www.storin.in/kubernetes-consulting.html	(from )
00:39:34	56207/56207	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2005:33:18%20GMT	aws-consulting-services.html	C:/My%20Web%20Sites/storin/www.storin.in/aws-consulting-services.html	(from )
00:39:35	33234/33234	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:05:02%20GMT	google-cloud-consulting.html	C:/My%20Web%20Sites/storin/www.storin.in/google-cloud-consulting.html	(from )
00:39:35	29443/29443	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:14:39%20GMT	azure-cloud-consulting.html	C:/My%20Web%20Sites/storin/www.storin.in/azure-cloud-consulting.html	(from )
00:39:35	38614/38614	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2017:42:12%20GMT	cloud-consulting-services.html	C:/My%20Web%20Sites/storin/www.storin.in/cloud-consulting-services.html	(from )
00:39:35	45097/45097	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2008:33:13%20GMT	managed-it-services.html	C:/My%20Web%20Sites/storin/www.storin.in/managed-it-services.html	(from )
00:39:36	23371/23371	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:14:40%20GMT	dedicated-it-team.html	C:/My%20Web%20Sites/storin/www.storin.in/dedicated-it-team.html	(from )
00:39:36	18913/18913	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:05:05%20GMT	offshore-web-hosting-support-india.html	C:/My%20Web%20Sites/storin/www.storin.in/offshore-web-hosting-support-india.html	(from )
00:39:36	46026/46026	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:05:06%20GMT	it-consulting.html	C:/My%20Web%20Sites/storin/www.storin.in/it-consulting.html	(from )
00:39:37	30080/30080	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2008:39:01%20GMT	careers.html	C:/My%20Web%20Sites/storin/www.storin.in/careers.html	(from )
00:39:37	23929/23929	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2009:59:39%20GMT	contact.html	C:/My%20Web%20Sites/storin/www.storin.in/contact.html	(from )
00:39:37	5680/5680	---M--	200	added ('OK')	image/png	etag:%221630-5bd449bef5108%22	images/aws-select.png	C:/My%20Web%20Sites/storin/www.storin.in/images/aws-select.png	(from )
00:39:37	198/198	---M--	200	added ('OK')	image/png	etag:%22d2-5ca8ae41fbbae%22	imgs/Arrow_-Normal.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/Arrow_-Normal.png	(from )
00:39:38	183/183	---M--	200	added ('OK')	image/png	etag:%22c4-5ca8ae41fac0e%22	imgs/Arrow_Active.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/Arrow_Active.png	(from )
00:39:38	909/909	---M--	200	added ('OK')	image/png	etag:%2238d-5bd449c3dbef6%22	images/building-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/building-icon.png	(from )
00:39:38	749/749	---M--	200	added ('OK')	image/png	etag:%222ed-5bd449ed465f3%22	images/success-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/success-icon.png	(from )
00:39:38	2685/2685	---M--	200	added ('OK')	image/png	etag:%22a7d-5bd449bf2bc06%22	images/aws.png	C:/My%20Web%20Sites/storin/www.storin.in/images/aws.png	(from )
00:39:38	1541/1541	---M--	200	added ('OK')	image/png	etag:%22605-5bd449c49a5cf%22	images/call-support-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/images/call-support-icon.png	(from )
00:39:39	2917/2917	---M--	200	added ('OK')	image/png	etag:%22b65-5bd449e2d685c%22	images/nasscom.png	C:/My%20Web%20Sites/storin/www.storin.in/images/nasscom.png	(from )
00:39:39	1737/1737	---M--	200	added ('OK')	image/png	etag:%226c9-5bd449dd6dc53%22	images/iso.png	C:/My%20Web%20Sites/storin/www.storin.in/images/iso.png	(from )
00:39:39	5455/5455	---M--	200	added ('OK')	image/png	etag:%22154f-5ca8ae46c25ff%22	imgs/kubernetes.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/kubernetes.png	(from )
00:39:39	4093/4093	---M--	200	added ('OK')	image/png	etag:%22ffd-5ca8ae41fcb4e%22	imgs/amazon-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/amazon-logo.png	(from )
00:39:40	4801/4801	---M--	200	added ('OK')	image/png	etag:%2212c1-5ca8ae456c94c%22	imgs/docker-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/docker-logo.png	(from )
00:39:40	1369/1369	---M--	200	added ('OK')	image/png	etag:%22559-5ca8ae42009ce%22	imgs/ansible-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/ansible-logo.png	(from )
00:39:40	5104/5104	---M--	200	added ('OK')	image/png	etag:%2213f0-5ca8ae46a60e0%22	imgs/jenkins-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/jenkins-logo.png	(from )
00:39:40	6718/6718	---M--	200	added ('OK')	image/png	etag:%221a3e-5ca8ae4c1d74a%22	imgs/puppet-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/puppet-logo.png	(from )
00:39:41	5068/5068	---M--	200	added ('OK')	image/png	etag:%2213cc-5ca8ae43e20db%22	imgs/capistrano-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/capistrano-logo.png	(from )
00:39:41	6822/6822	---M--	200	added ('OK')	image/png	etag:%221aa6-5ca8ae463c964%22	imgs/hadoop-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/hadoop-logo.png	(from )
00:39:41	4621/4621	---M--	200	added ('OK')	image/png	etag:%22120d-5ca8ae420772e%22	imgs/apache-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/apache-logo.png	(from )
00:39:41	4842/4842	---M--	200	added ('OK')	image/png	etag:%2212ea-5ca8ae4af1a75%22	imgs/mongodb-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/mongodb-logo.png	(from )
00:39:42	5408/5408	---M--	200	added ('OK')	image/png	etag:%221520-5ca8ae4c5ee27%22	imgs/redis-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/redis-logo.png	(from )
00:39:42	3203/3203	---M--	200	added ('OK')	image/png	etag:%22c83-5ca8ae4b8ee0f%22	imgs/mysql-logo.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/mysql-logo.png	(from )
00:39:42	1741/1741	---M--	200	added ('OK')	image/png	etag:%226cd-5ca8ae450be70%22	imgs/devops-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/devops-icon.png	(from )
00:39:42	643/643	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jun%202022%2019:09:43%20GMT	devops-services.html	C:/My%20Web%20Sites/storin/www.storin.in/devops-services.html	(from )
00:39:43	1408/1408	---M--	200	added ('OK')	image/png	etag:%22580-5ca8ae41af8f1%22	imgs/24-7-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/24-7-icon.png	(from )
00:39:43	17358/17358	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jun%202022%2012:05:13%20GMT	24-7-server-monitoring-and-support.html	C:/My%20Web%20Sites/storin/www.storin.in/24-7-server-monitoring-and-support.html	(from )
00:39:43	1002/1002	---M--	200	added ('OK')	image/png	etag:%223ea-5ca8ae4cddd62%22	imgs/team-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/team-icon.png	(from )
00:39:43	2267/2267	---M--	200	added ('OK')	image/png	etag:%228db-5ca8ae41f3eaf%22	imgs/amazon-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/amazon-icon.png	(from )
00:39:43	1208/1208	---M--	200	added ('OK')	image/png	etag:%224b8-5ca8ae4448977%22	imgs/cloud-icon.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/cloud-icon.png	(from )
00:39:44	2205/2205	---M--	200	added ('OK')	image/png	etag:%2289d-5ca8ae431cca3%22	imgs/azure-2.png	C:/My%20Web%20Sites/storin/www.storin.in/imgs/azure-2.png	(from )
00:39:44	1229605/1229605	---M--	200	added ('OK')	application/pdf	etag:%2212c325-5b9f179d7dc80%22	Case-study-on-devops-the-transition.pdf	C:/My%20Web%20Sites/storin/www.storin.in/Case-study-on-devops-the-transition.pdf	(from )
00:39:44	13531/13531	---M--	200	added ('OK')	image/png	etag:%2234db-5bd449f044f74%22	images/track-record-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/track-record-img.png	(from )
00:39:44	8741/8741	---M--	200	added ('OK')	image/png	etag:%222225-5bd449c961fbe%22	images/cloud-platform-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/cloud-platform-img.png	(from )
00:39:45	9427/9427	---M--	200	added ('OK')	image/png	etag:%2224d3-5bd449bbc1bc8%22	images/24-7-support-img.png	C:/My%20Web%20Sites/storin/www.storin.in/images/24-7-support-img.png	(from )
00:39:45	14056/14056	---M--	200	added ('OK')	image/jpeg	etag:%2236f0-5ca8ae4dd8cf8%22	imgs/testimonial-04.jpg	C:/My%20Web%20Sites/storin/www.storin.in/imgs/testimonial-04.jpg	(from )
00:39:45	9547/9547	---M--	200	added ('OK')	image/jpeg	etag:%222553-5ca8ae4ddeab8%22	imgs/testimonial-07.jpg	C:/My%20Web%20Sites/storin/www.storin.in/imgs/testimonial-07.jpg	(from )
00:39:45	8474/8474	---M--	200	added ('OK')	image/jpeg	etag:%222122-5ca8ae4d4653e%22	imgs/testimonial-02.jpg	C:/My%20Web%20Sites/storin/www.storin.in/imgs/testimonial-02.jpg	(from )
00:39:46	4879/4879	---M--	200	added ('OK')	image/jpeg	etag:%221317-5ca8ae4d4847e%22	imgs/testimonial-03.jpg	C:/My%20Web%20Sites/storin/www.storin.in/imgs/testimonial-03.jpg	(from )
00:39:46	7756/7756	---M--	200	added ('OK')	image/jpeg	etag:%221e54-5ca8ae4db5a7a%22	imgs/testimonial-06.jpg	C:/My%20Web%20Sites/storin/www.storin.in/imgs/testimonial-06.jpg	(from )
00:39:46	8905/8905	---M--	200	added ('OK')	image/jpeg	etag:%2222d1-5ca8ae4d4365e%22	imgs/testimonial-01.jpg	C:/My%20Web%20Sites/storin/www.storin.in/imgs/testimonial-01.jpg	(from )
00:39:46	7225/7225	---M--	200	added ('OK')	image/jpeg	etag:%221c41-5ca8ae4e750f2%22	imgs/testimonial-08.jpg	C:/My%20Web%20Sites/storin/www.storin.in/imgs/testimonial-08.jpg	(from )
00:39:47	8946/8946	---M--	200	added ('OK')	image/jpeg	etag:%2222fa-5ca8ae4d8e97b%22	imgs/testimonial-05.jpg	C:/My%20Web%20Sites/storin/www.storin.in/imgs/testimonial-05.jpg	(from )
00:39:47	267/267	---M--	200	added ('OK')	image/png	etag:%2210b-5bd449d5ebe9f%22	images/facebook.png	C:/My%20Web%20Sites/storin/www.storin.in/images/facebook.png	(from )
00:39:47	581/581	---M--	200	added ('OK')	image/png	etag:%22245-5bd449f097f91%22	images/twitter.png	C:/My%20Web%20Sites/storin/www.storin.in/images/twitter.png	(from )
00:39:47	421/421	---M--	200	added ('OK')	image/png	etag:%221a5-5bd449df25382%22	images/liknedin.png	C:/My%20Web%20Sites/storin/www.storin.in/images/liknedin.png	(from )
00:39:48	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-5b9f181c547c0-gzip%22	js/waypoints.min.js	C:/My%20Web%20Sites/storin/www.storin.in/js/waypoints.min.js	(from )
00:39:48	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5b9f181c547c0-gzip%22	js/jquery.counterup.min.js	C:/My%20Web%20Sites/storin/www.storin.in/js/jquery.counterup.min.js	(from )
00:39:49	643/643	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jun%202022%2019:09:49%20GMT	devops-services.html	C:/My%20Web%20Sites/storin/www.storin.in/devops-services.html	(from )
00:39:50	636/636	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jun%202022%2019:09:50%20GMT	managed-amazon-web-services.html	C:/My%20Web%20Sites/storin/www.storin.in/managed-amazon-web-services.html	(from )
00:39:50	44980/44980	---MC-	200	added ('OK')	text/javascript	date:Tue,%2014%20Jun%202022%2019:09:48%20GMT	http://www.googleadservices.com/pagead/conversion.js	C:/My%20Web%20Sites/storin/www.googleadservices.com/pagead/f.txt	(from )
00:39:50	640/640	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jun%202022%2019:09:50%20GMT	amazon-web-services.html	C:/My%20Web%20Sites/storin/www.storin.in/amazon-web-services.html	(from )
00:39:50	636/636	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jun%202022%2019:09:51%20GMT	managed-amazon-web-services.html	C:/My%20Web%20Sites/storin/www.storin.in/managed-amazon-web-services.html	(from )
00:39:50	640/640	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jun%202022%2019:09:51%20GMT	amazon-web-services.html	C:/My%20Web%20Sites/storin/www.storin.in/amazon-web-services.html	(from )
00:39:50	3071/3071	---M--	200	added ('OK')	image/png	etag:%22bff-5bd44c0d96bc0%22	img/request-demo.png	C:/My%20Web%20Sites/storin/www.storin.in/img/request-demo.png	(from )
00:39:51	7770/7770	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2013%20Apr%202022%2023:25:22%20GMT	https://snap.licdn.com/li.lms-analytics/insight.min.js	C:/My%20Web%20Sites/storin/snap.licdn.com/li.lms-analytics/insight.min.js	(from )
00:39:51	1532/1532	---MCZ	200	added ('OK')	application/javascript	etag:W/%229ad-5b9f181c547c0-gzip%22	js/main.js	C:/My%20Web%20Sites/storin/www.storin.in/js/main.js	(from )
00:39:52	1962/1962	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Jun%202022%2019:05:24%20GMT	http://js.hs-scripts.com/3387488.js	C:/My%20Web%20Sites/storin/js.hs-scripts.com/3387488.js	(from )
00:39:52	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5b9f196b11d80-gzip%22	fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/storin/www.storin.in/fonts/glyphicons-halflings-regular.eot	(from css/bootstrap.min.css)
00:39:52	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5b9f196b11d80-gzip%22	fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/storin/www.storin.in/fonts/glyphicons-halflings-regulard41d.eot	(from css/bootstrap.min.css)
00:39:52	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-5b9f196b11d80%22	fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/storin/www.storin.in/fonts/glyphicons-halflings-regular.woff2	(from css/bootstrap.min.css)
00:39:52	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225b80-5b9f196b11d80%22	fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/storin/www.storin.in/fonts/glyphicons-halflings-regular.woff	(from css/bootstrap.min.css)
00:39:53	45404/45404	---M-Z	200	added ('OK')	font/ttf	etag:%22b15c-5b9f196b11d80-gzip%22	fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/storin/www.storin.in/fonts/glyphicons-halflings-regular.ttf	(from css/bootstrap.min.css)
00:39:53	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a8c2-5b9f196b11d80-gzip%22	fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/storin/www.storin.in/fonts/glyphicons-halflings-regular.svg	(from css/bootstrap.min.css)
00:39:53	51892/51892	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22cab4-5b9f196b11d80-gzip%22	fonts/proxima_nova-bold-webfont.eot	C:/My%20Web%20Sites/storin/www.storin.in/fonts/proxima_nova-bold-webfont.eot	(from css/style.css)
00:39:53	51892/51892	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22cab4-5b9f196b11d80-gzip%22	fonts/proxima_nova-bold-webfont.eot?	C:/My%20Web%20Sites/storin/www.storin.in/fonts/proxima_nova-bold-webfontd41d.eot	(from css/style.css)
00:39:54	20796/20796	---M--	200	added ('OK')	font/woff2	etag:%22513c-5b9f196b11d80%22	fonts/proxima_nova-bold-webfont.woff2	C:/My%20Web%20Sites/storin/www.storin.in/fonts/proxima_nova-bold-webfont.woff2	(from css/style.css)
00:39:54	27028/27028	---M--	200	added ('OK')	font/woff	etag:%226994-5b9f196b11d80%22	fonts/proxima_nova-bold-webfont.woff	C:/My%20Web%20Sites/storin/www.storin.in/fonts/proxima_nova-bold-webfont.woff	(from css/style.css)
00:39:54	51728/51728	---M-Z	200	added ('OK')	font/ttf	etag:%22ca10-5b9f181d48a00-gzip%22	css/proxima_nova-bold-webfont.ttf	C:/My%20Web%20Sites/storin/www.storin.in/css/proxima_nova-bold-webfont.ttf	(from css/style.css)
00:39:54	76035/76035	---M-Z	200	added ('OK')	image/svg+xml	etag:%2212903-5b9f196b11d80-gzip%22	fonts/proxima_nova-bold-webfont.svg	C:/My%20Web%20Sites/storin/www.storin.in/fonts/proxima_nova-bold-webfont.svg	(from css/style.css)
00:39:54	23437/23437	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225b8d-5b9f196b11d80-gzip%22	fonts/proxima_nova-light-webfont.eot	C:/My%20Web%20Sites/storin/www.storin.in/fonts/proxima_nova-light-webfont.eot	(from css/style.css)
00:39:55	23437/23437	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225b8d-5b9f196b11d80-gzip%22	fonts/proxima_nova-light-webfont.eot?	C:/My%20Web%20Sites/storin/www.storin.in/fonts/proxima_nova-light-webfontd41d.eot	(from css/style.css)
00:39:55	20492/20492	---M--	200	added ('OK')	font/woff2	etag:%22500c-5b9f181d48a00%22	css/proxima_nova-light-webfont.woff2	C:/My%20Web%20Sites/storin/www.storin.in/css/proxima_nova-light-webfont.woff2	(from css/style.css)
